一级评论;实际爬取到的二级评论内容;单条评论情绪值;信任度指数1;正向情绪最大绝对值;负向情绪最大绝对值;情绪极性差值;信任度指数2;一级账号粉丝数;信任度指数3;一级评论总点赞数;信任度指数4;信任度值;归一化信任度值
解放生产力消灭消费需求;笑哭有道理啊笑哭;0.8532333366877105
评论区那些说没有灵魂的，听不出来它想表达什么的，搞得好像自己就能欣赏巴赫，勃拉姆斯似的。;所有鉴赏评价均是回溯性的结构化过的，既然如此阐释就应该在这种自己的结构中循环，所谓不同时代下的常读常新。音乐同样是阐释学的。甚至大多数情况连教旨都不存在，作者自己都不知道怎么来的，更别提原教旨了。即使从实证来看，古往今来人类看起来有近似的音乐和谐音感受不过是在同样的自然泛音环境中成长的缘故，甚至有的地区和谐音都不同，但都可以说是自然环境决定。而悦耳动听的感觉则是在文化环境中形成。把这种东西看成某种有超验的灵魂的东西，只能说是个人信仰了。;0.9999999999996643
评论区那些说没有灵魂的，听不出来它想表达什么的，搞得好像自己就能欣赏巴赫，勃拉姆斯似的。;它是不能啊，你可以？;-0.26121781773600317
评论区那些说没有灵魂的，听不出来它想表达什么的，搞得好像自己就能欣赏巴赫，勃拉姆斯似的。;回复煮九3466666666;-0.7354947275713739
评论区那些说没有灵魂的，听不出来它想表达什么的，搞得好像自己就能欣赏巴赫，勃拉姆斯似的。;这个弦乐确实很硬;0.048453745761915856
-----;------;------;0.7908996255443201;0.9999999999999987;-0.9971154911002917;1.9971154911002904;0.0014422544498547962;4;1.6430330060685424e-06;595;0.7808398950131233;0.43348780130388653;0.7808398950131233
这曲子听着好有灵什么？是ai做的？听着好生硬啊，还不如隔壁花114514秒作曲的有灵魂doge;水果摊子;-0.06433014555199734
这曲子听着好有灵什么？是ai做的？听着好生硬啊，还不如隔壁花114514秒作曲的有灵魂doge;唐突恶臭，自裁，请（恼）;-0.6137374531726039
这曲子听着好有灵什么？是ai做的？听着好生硬啊，还不如隔壁花114514秒作曲的有灵魂doge;你这是瞧不起我华语的4536251吗doge？;-0.156250804938048
这曲子听着好有灵什么？是ai做的？听着好生硬啊，还不如隔壁花114514秒作曲的有灵魂doge;回复Tylnth我1645不配？doge;-0.87767397588593
这曲子听着好有灵什么？是ai做的？听着好生硬啊，还不如隔壁花114514秒作曲的有灵魂doge;回复Tylnth噩梦般的低音进行，光看数字就已经有音效了;0.5129508885022143
这曲子听着好有灵什么？是ai做的？听着好生硬啊，还不如隔壁花114514秒作曲的有灵魂doge;宁就是下北泽音乐大学的学长？doge;0.9831276566538929
这曲子听着好有灵什么？是ai做的？听着好生硬啊，还不如隔壁花114514秒作曲的有灵魂doge;居然没被顶置，看来很多人看不懂你评论的意思吃瓜，都被臭走了;-0.9716446204016056
这曲子听着好有灵什么？是ai做的？听着好生硬啊，还不如隔壁花114514秒作曲的有灵魂doge;哈哈哈，太秀了;0.711897677457126
这曲子听着好有灵什么？是ai做的？听着好生硬啊，还不如隔壁花114514秒作曲的有灵魂doge;回复筱辉;-0.710443875536535
这曲子听着好有灵什么？是ai做的？听着好生硬啊，还不如隔壁花114514秒作曲的有灵魂doge;变化少了点，不过不说的话可能以为是作曲系学生的习作;-0.07699719836631402
-----;------;------;0.6486296760128268;0.9831276566538929;-0.9716446204016056;1.9547722770554985;0.02261386147225075;5;2.053791257585678e-06;346;0.4540682414698163;0.32574909179286615;0.4540682414698163
可以把ai作曲加到游戏里，不间断的创造不同的bgm;那这少说要好几个T，因为要安装音源，采样，宿主等一系列编曲必要软件插件，然后看着几个T加上几百G同时少你的电脑热词系列知识增加热词系列热乎;0.9455085881675032
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复甘風ParadiESAI的话可以搞成onepass的罢（;-0.3508015522706971
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复辛时雨那还是会巨大吃瓜;-0.708855548609788
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复甘風ParadiES可以云作曲啊;0.004097755692953342
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复菜型玩家热词系列知识增加;-0.21181253716856752
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复甘風ParadiES大哥，合成器的话就几mb，物理建模的管弦乐器也很小，而且要什么宿主，只要有ai产生midi信号到合成器再接受合成器输出的的信号就行，只不过这么做就只能做电音bgm，还不能有太多效果器;-0.9999948596005706
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复hx驾到采样吃瓜你觉得乐器轨挂的都是几MB的话你不妨康康四巨头和康泰克放的是啥吃瓜;-0.3417175852985346
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复甘風ParadiES可以了解一下pianoteq的体积;-0.2289974824925114
可以把ai作曲加到游戏里，不间断的创造不同的bgm;这主意太好了，应用范围很广，决不仅是游戏;0.7199992943641345
可以把ai作曲加到游戏里，不间断的创造不同的bgm;比如无人深空，bgm太少了，要是每个星球都不同那就好了;0.32996720125826884
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复甘風ParadiES大哥，可以让开发商自己搞一个就行了，我们就负责接收。。;-0.973614873556836
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复qwq绝对领域那就是跟Telltale一样了，依照不同的故事选择播放不同的BGM，那就不是AI作曲了;0.8820115764270013
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复甘風ParadiES开发商搞个ai作曲啊，一直做不重样的那种;-0.34192091070248654
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复甘風ParadiES可以实现的可以采用服务器计算然后冻结发送为音频文件输出到玩家端很简单的，怎么可能本地无语;-0.9976888863046907
可以把ai作曲加到游戏里，不间断的创造不同的bgm;感谢你的想法我记到小本本上了点赞;0.9802542304044546
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复Taketo热词系列知识增加热词系列妙啊;0.8821984805132725
可以把ai作曲加到游戏里，不间断的创造不同的bgm;耗能巨大，而且这个音乐ai是aiva公司里的音乐家沥尽心血培养出来的，不是人人都能写出来的，但是，想法不错滑稽;0.9992559974175301
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复甘風ParadiES合成肯定不可能一轨一轨去做，更多可以用loop的形式呈现出来，文件肯定不会太大;0.055707508316951815
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复咕咚狂想曲123那看起来还行，玩个游戏送一堆loop采样包;-0.873489729852502
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复甘風ParadiES你这是说实录音源吧，电子乐器采样很少脱单doge;0.526870132438533
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复甘風ParadiES改成线上作曲doge;-0.7450242422823483
可以把ai作曲加到游戏里，不间断的创造不同的bgm;回复甘風ParadiES康泰克那些叫采样乐器，我说的那些是波表合成器或者物理建模，后者可以部分替代前者。建议先粗略学习一下midi音乐作曲基础吧;0.982492709068836
-----;------;------;0.7226146196418041;0.9992559974175301;-0.9999948596005706;1.9992508570181007;0.00037457149094966;1559;0.0006403721141152144;323;0.4238845144356955;0.3378871569950144;0.4238845144356955
感觉全程在大海啊大海最后是我生长的地方;草;0.5294117647058829
感觉全程在大海啊大海最后是我生长的地方;草;0.5294117647058829
感觉全程在大海啊大海最后是我生长的地方;回不去了;-0.5244445763007464
感觉全程在大海啊大海最后是我生长的地方;令人不适，举报了（不;-0.8041989738499962
感觉全程在大海啊大海最后是我生长的地方;海风吹，海浪摇;-0.7288929215931548
感觉全程在大海啊大海最后是我生长的地方;草，回不去了;-0.04560561539770802
感觉全程在大海啊大海最后是我生长的地方;草，回不去了;-0.04560561539770802
感觉全程在大海啊大海最后是我生长的地方;我就说为啥那么耳熟;-0.9439371496428774
-----;------;------;0.5467768888305928;0.5294117647058829;-0.9439371496428774;1.4733489143487604;0.2633255428256198;139;5.709539696088185e-05;273;0.35826771653543305;0.3551951039264571;0.35826771653543305
甲亢AI，日常嘲讽人类中的弱者微笑震惊B站人类音乐区标题党UP集体花了9876543210秒、呕心沥血呕了整个游泳池的血竟还是无法与标题党的AI抗衡AI打消：辣鸡的人类加入光荣的进化、机械飞升，让我们成为一体吧，否则无法击败我们难道除了机械飞升这条路没有别的出路可以抗衡AI了吗（请说出用了多少梗上一个AI作曲视频BV1v5411L7KW这个视频依旧只是在警醒某些半桶水的充大神，大家而言听着笑好了;机械飞升;-0.9213722338535706
甲亢AI，日常嘲讽人类中的弱者微笑震惊B站人类音乐区标题党UP集体花了9876543210秒、呕心沥血呕了整个游泳池的血竟还是无法与标题党的AI抗衡AI打消：辣鸡的人类加入光荣的进化、机械飞升，让我们成为一体吧，否则无法击败我们难道除了机械飞升这条路没有别的出路可以抗衡AI了吗（请说出用了多少梗上一个AI作曲视频BV1v5411L7KW这个视频依旧只是在警醒某些半桶水的充大神，大家而言听着笑好了;灵能罐头才是最强的;0.03689588324986448
甲亢AI，日常嘲讽人类中的弱者微笑震惊B站人类音乐区标题党UP集体花了9876543210秒、呕心沥血呕了整个游泳池的血竟还是无法与标题党的AI抗衡AI打消：辣鸡的人类加入光荣的进化、机械飞升，让我们成为一体吧，否则无法击败我们难道除了机械飞升这条路没有别的出路可以抗衡AI了吗（请说出用了多少梗上一个AI作曲视频BV1v5411L7KW这个视频依旧只是在警醒某些半桶水的充大神，大家而言听着笑好了;P社玩家直接枪毙;-0.3909781425657759
-----;------;------;0.3919568936471418;0.03689588324986448;-0.9213722338535706;0.9582681171034351;0.5208659414482825;20982;0.008618529633332539;138;0.18110236220472442;0.35657031768767666;0.18110236220472442
当ai作曲真正从各种风格上都超越人类后，人类就不需要作曲人了，ai作品生成速度更快，质量更高，更能按个人口味私人定制音乐，而且只要一个ai作曲家被发明出来，那全世界每个人都能复制一份，成本极低，还能自己升级迭代，而且ai作曲不需要任何报酬，相比之下人类作曲低效，质量更低，不稳定，还要花钱购买作品。绘画，作诗，电影，游戏等领域同理。;是这样的;0.052465563615616606
当ai作曲真正从各种风格上都超越人类后，人类就不需要作曲人了，ai作品生成速度更快，质量更高，更能按个人口味私人定制音乐，而且只要一个ai作曲家被发明出来，那全世界每个人都能复制一份，成本极低，还能自己升级迭代，而且ai作曲不需要任何报酬，相比之下人类作曲低效，质量更低，不稳定，还要花钱购买作品。绘画，作诗，电影，游戏等领域同理。;呃，你这就好像要让计算机模仿人脑一样，理论上不是不可能，但是实际呢呆;0.5821252743258312
当ai作曲真正从各种风格上都超越人类后，人类就不需要作曲人了，ai作品生成速度更快，质量更高，更能按个人口味私人定制音乐，而且只要一个ai作曲家被发明出来，那全世界每个人都能复制一份，成本极低，还能自己升级迭代，而且ai作曲不需要任何报酬，相比之下人类作曲低效，质量更低，不稳定，还要花钱购买作品。绘画，作诗，电影，游戏等领域同理。;ai只能作曲，但是完整的音乐需要作曲编曲音色设计作词演奏歌手后期混音母带。只要ai不能把上述流程完全承包，那就还是需要作曲人的。因为作曲人可以不仅仅会作曲。而ai仅仅只能做到作曲。最为重要的一点是ai无法创新。;0.9998983563472568
