标题;帖子账号粉丝数;发布者;发布时间;弹幕数;点赞数;硬币数;收藏数;转发数;评论数;发布者是否经过认证;发布者是否为商业性质账号;用户名;评论内容;评论时间;评论点赞数;一级账号粉丝数;标记;评论者性别;评论者会员等级;评论者是否开通大会员;评论者是否经过认证
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;是热巴的小情人呀mua;回复汤圆甜的好感觉CHATGPT或许能成;1677025724;0;69;1;保密;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;哆啦0903;评论区那些说没有灵魂的，听不出来它想表达什么的，搞得好像自己就能欣赏巴赫，勃拉姆斯似的。;1611542403;595;4;0;保密;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;CC-YA11111111;回复错了但是我是来喷那些人的;1611562147;0;4;1;男;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;nyooi;如果不标明是ai作曲而是说某某曲师估计评论区又是另一般风采doge;1611569042;41;4;1;保密;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;哆啦0903;讲道理这不比什么鸡你太美强了100倍？;1611573665;18;4;1;保密;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;煮九3ノ4;巴赫从来就没想表达啥，巴赫只是一个无情的数学复制机器;1611596909;108;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;AngelicaPascalia;回复煮酒Z鸽子汤无情的复调机器2333;1611647928;15;4;1;保密;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;11·15;回复煮酒Z鸽子汤这就太刻板印象了吧;1611655764;5;4;1;女;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;煮九3ノ4;回复1115舒适;1611656131;0;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;国际空间站小约翰;回复煮酒Z鸽子汤onlygod;1611719966;0;4;1;男;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;从某种意义上来讲艺术的灵魂就是在创作的过程中产生的有时一个作品有没有真正的灵魂，取决于作者在创作它时赋予了什么样的情感与心思，而不是取决于外人是怎么看待这个作品的。对于一个艺术作品，最懂它的人只有其创作者本身。而ai属于算法编曲，可以说是并没有情感推敲的创作过程，只是总结了很多作品套路而产生的一团悦耳音频所以认为其没灵魂是完全合适的;1611872797;15;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复哆啦0903逛了一圈您的空间，感觉你所感兴趣的方面基本与艺术没有什么关系，您说出这样的看法我也能理解;1611907796;6;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;望月老雷;回复哆啦0903你这被楼下变相骂没文化了呀吃瓜;1611915560;6;4;1;保密;3;0;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;混合磷酸盐;回复Ray一厢情愿，人各有所好，比如我不喜欢现在音乐热度排行前十，比如别人不喜欢我听的歌，比如我觉得某人舞蹈水平很一般，但被别人称之为艺术？;1611917068;4;4;1;保密;4;0;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复说唱听我的营销炒作类的作品不去关注就行了;1611917687;3;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;教练今天学什么;回复哆啦0903鸡你太美没那么难听吧翻白眼只是比较空耳搞笑;1611920816;2;4;1;男;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;ForeverSteve;但ai本就没有灵魂，它是把各种作曲家的风格吸纳整合，一个大熔炉。它不知道为什么要这么写，只是感觉应该这么写。ai没有生平经历，没有自己独有的思想，写出的曲子表达的思想都是融合其他人的，它甚至不知道为什么要这么融合。音乐应该是表达自我的工具，没有自我的ai没有可以表达的东西。等真的出现了底特律变人里的那种仿生人，才算真的有灵魂。;1612278276;1;4;1;男;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;Lord-Owl;回复Ray我倒觉得你楼上那位并不完全说错。被创作出来的只是文本，只有文本被观众接受了才是作品。作品是作者和观众共同创造的。;1612531654;2;4;1;女;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复LordOwl那么那些没有展示到大众的作品就不是艺术品了吗？;1612533613;1;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;Lord-Owl;回复Ray我个人认为艺术品与文本和作品并不是同类词。不过观众是决定艺术品价值的重要部分。;1612537026;1;4;1;女;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复LordOwl艺术品的价值不一定必须得是可以以金钱衡量的价值，当一个作品被炒作且抬举到具有一定金钱价值的时候说句难听话，其实这样的结果有时候并不是因为作品本身被大众欣赏而产生的，这只是宣传的结果;1612616983;1;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;闲修散人;回复Ray那你的意思是当这个作者去世了，那么他作品的灵魂也一并消失了？;1612765349;1;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复闲修散人你咋理解的作品在被创作出来的那个时候就已经赋予了灵魂，创作过程就是赋予灵魂的过程，这个灵魂不是外界人赋予的。我的意思是决定一个作品的价值并不是由大众决定的;1612781364;0;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;闲修散人;回复Ray可你知道为什么会有图灵测试吗，以为连你自己都不能向别人证明你有灵魂;1612792082;2;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复闲修散人艺术的创作意义是不能用完全的唯物辩证法来判断的;1612792252;2;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;闲修散人;回复Ray好吧，那我们没什么可以继续下去的基准了;1612795623;2;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;望月老雷;回复闲修散人以唯物方式证实灵魂，如同在美食视频面前提热量一样可笑吃瓜;1612798088;0;4;1;保密;3;0;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;凡十一九;回复教练今天学什么什么东西听多了都会变的有点好听，不难听并不代表鸡你太美，可以不被骂，我们只是听多而已;1612805183;0;4;1;女;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;Svo龙木;虽然我听不出来巴赫，但是我能听出来雪村想表达东北人都是活雷锋doge;1612887412;1;4;1;男;5;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;雪者风形;回复Ray创作本身只是人作为处理机对信息处理的结果，“人类的本质是复读机”不是完全没有实际意义的。;1612935501;4;4;1;男;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复雪者风形你如此理解我算是知道中国人为什么越来越没有文化了OK;1612941852;0;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;雪者风形;回复Ray你对于“文化”的认知来自前人传递的信息，而这些一开始只是他们对自然世界的观察。如果你认为某种传递认识比起对现实本身的观察更加重要，我只能恐怕这是某种生物性质的错觉。;1612942050;2;4;1;男;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复雪者风形将文化与情感的东西物质化理解，这就是当今中国人平均审美水平逐渐下降的根本原因。中华之蛊以西医来治，你觉得这样成吗？;1612943798;0;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复雪者风形很多艺术作品的根本意义就是将非现实存在的事物描绘出来，或是将现实以不现实的方式表现出来，如果你非要将人类的这种行为比作一种34不理性的感官行为34，那可真是对不起人类上千年的文明历程;1612943961;0;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复雪者风形现在因为这种普遍的意识让中国传统文化被日韩盗走结果还有很多中国人自己甚至都分辨不清那是自己的文化。新年，中秋节等传统节日能真正理解其含义的人越来越少，且节日意识逐渐淡化，很多人中秋节甚至过的没韩国中秋过的丰富。只注重物质哲学，等到什么时候自己的传统文化全部丢干净了就来不及了;1612944339;0;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;雪者风形;回复Ray这是依你之见，但你的举证在哪？照这样说我完全可以说“对数理规律的理解和运用结合不足，用错觉指导创作，导致艺术创作难以符合客观规律，质量难以提升。用蛊术不用医术，这样行吗？”;1612946480;1;4;1;男;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复雪者风形可现在你的语气就像是34因为实际科学比文化值钱，所以我们就应该抛弃一切文化只顾科学34是这个意思吧;1612947183;0;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复雪者风形用蛊毒与西医也只是举个例子，只是想说明34西医无法治疗蛊毒34，就像是在美食视频前任何热量的说法都是苍白无力的;1612947246;0;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;雪者风形;回复Ray西医治不了蛊毒是哪里的说法，这我可有不同的认识。难道蛊还能下在异次元，开刀抽不出来？;1612948002;0;4;1;男;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;雪者风形;回复Ray为什么很多年代是朝贡圈最辉煌啊，他们技术力高，和什么传统倒是关系不大。反而衰落了才讲究过去有什么。传教士对于琉璃塔目瞪口呆，但并不在乎窗花剪纸。;1612948182;0;4;1;男;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复雪者风形你知道蛊毒是什么吗？;1612951937;0;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复雪者风形难道传统技术不是传统之一吗？很多技术的失传就是因为唯物的不重视才导致这些文化艺术向的技术失传;1612952013;0;4;1;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;雪者风形;回复Ray抱歉，我的意思是“当前年代该角度的顶尖技术”而不是什么“过去的技术”琉璃塔在那个年代就是顶尖技术的结晶，至于当时的人认为什么角度剪纸更美，这个其实无所谓;1612953982;0;4;1;男;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;雪者风形;回复Ray请说，随意;1612954000;0;4;1;男;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;渔犽-揍敌客;纯音乐的话可以，但是要真正要用我们汉字填词那就不行了，汉字有独特的韵味;1613018467;0;4;1;男;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;百家屠;回复煮酒Z鸽子汤无知;1613138764;0;4;1;男;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;抛弃幻想准备战斗;回复煮酒Z鸽子汤数学的美感对咱这普通人就可以从音乐提现。;1613226349;0;4;1;保密;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;稀淌哗漏;巴赫出了名只在乎逻辑和技巧。而不在乎要表达什么情感。;1613812227;0;4;1;保密;5;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;路边野餐丶;回复Ray情感无非是电信号刺激这可以分析创作在这一点上人和机器并无不同你说的其实是自我意识这个机器暂时没有，很长时间也不会有的问题但你有没有意识并不能被感知所以在听众的角度上只要这组数据恰好引起共鸣就有灵魂了，这就是数据量和算法的问题了，但一定是可解的，并且一定比人解的更好越来越好。;1613884869;2;4;1;保密;5;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;老雷-Ray;回复武侯鱼王如果你有过自主创作的经历就不会这么说了;1613902020;0;4;1;男;6;2;-1
